ids,name,full_name,inviable
YOR020C,HSP10,Heat Shock Protein,1
YOR020W-A,MCO10,Mitochondrial Class One protein of 10 kDa,0
YOR021C,SFM1,Spout Family Methyltransferase 1,0
YOR022C,DDL1,DDHD Domain-containing Lipase,0
YOR023C,AHC1,Ada Histone acetyltransferase complex Component,0
YOR024W,,,0
YOR025W,HST3,Homolog of SIR Two (SIR2),0
YOR026W,BUB3,Budding Uninhibited by Benzimidazole,0
YOR027W,STI1,STress Inducible,0
YOR028C,CIN5,Chromosome INstability,0
YOR029W,,,0
YOR030W,DFG16,Defective for Filamentous Growth,0
YOR032C,HMS1,High-copy Mep Suppressor,0
YOR033C,EXO1,EXOnuclease,0
YOR034C,AKR2,AnKyrin Repeat-containing protein,0
YOR034C-A,,,0
YOR035C,SHE4,Swi5p-dependent HO Expression,0
YOR036W,PEP12,carboxyPEPtidase Y-deficient,0
YOR037W,CYC2,CYtochrome C,0
YOR038C,HIR2,HIstone Regulation,0
YOR039W,CKB2,Casein Kinase Beta' subunit,0
YOR040W,GLO4,GLyOxalase,0
YOR041C,,,0
YOR042W,CUE5,Coupling of Ubiquitin conjugation to ER degradation,0
YOR043W,WHI2,WHIskey,0
YOR044W,IRC23,Increased Recombination Centers,0
YOR045W,TOM6,Translocase of the Outer Mitochondrial membrane,0
YOR046C,DBP5,Dead Box Protein,1
YOR047C,STD1,Suppressor of Tbp Deletion,0
YOR048C,RAT1,Ribonucleic Acid Trafficking,1
YOR049C,RSB1,Resistance to Sphingoid long-chain Base,0
YOR050C,,,0
YOR051C,ETT1,Enhancer of Translation Termination 1,0
YOR052C,TMC1,"Trivalent Metalloid sensitive, Cuz1-related protein",0
YOR053W,,,0
YOR054C,VHS3,Viable in a Hal3 Sit4 background,0
YOR055W,,,0
YOR056C,NOB1,Nin1 (One) Binding protein,1
YOR057W,SGT1,Suppressor of G2 (Two) allele of skp1,1
YOR058C,ASE1,Anaphase Spindle Elongation,0
YOR059C,LPL1,LD phospholipase,0
YOR060C,SLD7,Synthetic Lethality with Dpb11-24,1
YOR061W,CKA2,Casein Kinase Alpha' subunit,0
YOR062C,,,0
YOR063W,RPL3,Ribosomal Protein of the Large subunit,1
YOR064C,YNG1,Yeast iNG1 homolog,0
YOR065W,CYT1,CYTochrome c1,0
YOR066W,MSA1,Mbf and Sbf Associated,0
YOR067C,ALG8,Asparagine-Linked Glycosylation,0
YOR068C,VAM10,VAcuolar Morphogenesis,0
YOR069W,VPS5,Vacuolar Protein Sorting,0
YOR070C,GYP1,Gtpase-activating protein for YPt1p,0
YOR071C,NRT1,Nicotinamide Riboside Transporter,0
YOR072W,,,0
YOR073W,SGO1,"ShuGOshin (Japanese for ""guardian spirit"")",0
YOR074C,CDC21,Cell Division Cycle,1
YOR075W,UFE1,Unknown Function Essential,1
YOR076C,SKI7,SuperKIller,0
YOR077W,RTS2,,1
YOR078W,BUD21,BUD site selection,0
YOR079C,ATX2,AnTioXidant,0
YOR080W,DIA2,Digs Into Agar,0
YOR081C,TGL5,TriacylGlycerol Lipase,0
YOR082C,,,0
YOR083W,WHI5,WHIskey,0
YOR084W,LPX1,Lipase of PeroXisomes,0
YOR085W,OST3,OligoSaccharylTransferase,0
YOR086C,TCB1,Three Calcium and lipid Binding domains (TriCalBins),0
YOR087W,YVC1,Yeast Vacuolar Conductance,0
YOR089C,VPS21,Vacuolar Protein Sorting,0
YOR090C,PTC5,Phosphatase Two C,0
YOR091W,TMA46,Translation Machinery Associated,0
YOR092W,ECM3,ExtraCellular Mutant,0
YOR093C,CMR2,Changed Mutation Rate,0
YOR094W,ARF3,ADP-Ribosylation Factor,0
YOR095C,RKI1,Ribose-5-phosphate Ketol-Isomerase,1
YOR096W,RPS7A,Ribosomal Protein of the Small subunit,0
YOR097C,,,0
YOR098C,NUP1,NUclear Pore,1
YOR099W,KTR1,Kre Two Related,0
YOR100C,CRC1,CaRnitine Carrier,0
YOR101W,RAS1,homologous to RAS proto-oncogene,0
YOR102W,,,1
YOR103C,OST2,OligoSaccharylTransferase,1
YOR104W,PIN2,Psi+ INducibility,0
YOR105W,,,0
YOR106W,VAM3,VAcuolar Morphogenesis,0
YOR107W,RGS2,Regulator of heterotrimeric G protein Signaling,0
YOR108W,LEU9,LEUcine biosynthesis,0
YOR109W,INP53,INositol polyphosphate 5-Phosphatase,0
YOR111W,,,0
YOR112W,CEX1,Cytoplasmic EXport protein,0
YOR113W,AZF1,Asparagine-rich Zinc-Finger,0
YOR114W,DPI34,Delta-Psi dependent mitochondrial Import protein of ~34 kDa,0
YOR115C,TRS33,TRapp Subunit,0
YOR116C,RPO31,RNA POlymerase,1
YOR117W,RPT5,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",1
YOR118W,RTC5,Restriction of Telomere Capping,0
YOR119C,RIO1,RIght Open reading frame,1
YOR120W,GCY1,Galactose-inducible Crystallin-like Yeast protein,0
YOR121C,,,0
YOR122C,PFY1,ProFilin of Yeast,1
YOR123C,LEO1,LEft Open reading frame,0
YOR124C,UBP2,UBiquitin-specific Protease,0
YOR125C,CAT5,CATabolite repression,0
YOR126C,IAH1,Isoamyl Acetate-Hydrolyzing esterase,0
YOR127W,RGA1,Rho GTPase Activating Protein,0
YOR128C,ADE2,ADEnine requiring,0
YOR129C,AFI1,ArF3-Interacting protein,0
YOR130C,ORT1,ORnithine Transporter,0
YOR131C,,,0
YOR132W,VPS17,Vacuolar Protein Sorting,0
YOR133W,EFT1,Elongation Factor Two,0
YOR134W,BAG7,,0
YOR135C,IRC14,,0
YOR136W,IDH2,Isocitrate DeHydrogenase,0
YOR137C,SIA1,Suppressor of eIF5A,0
YOR138C,RUP1,Rsp5-Ubp2 interacting Protein,0
YOR139C,,,0
YOR140W,SFL1,Suppressor gene for FLocculation,0
YOR141C,ARP8,Actin-Related Protein,0
YOR142W,LSC1,Ligase of Succinyl-CoA,0
YOR143C,THI80,THIamine metabolism,1
YOR144C,ELG1,Enhanced Level of Genomic instability,0
YOR146W,,,1
YOR147W,MDM32,Mitochondrial Distribution and Morphology,0
YOR148C,SPP2,Suppressor of PrP,1
YOR149C,SMP3,Stable Maintenance of pSRI,1
YOR150W,MRPL23,"Mitochondrial Ribosomal Protein, Large subunit",0
YOR151C,RPB2,RNA Polymerase B,1
YOR152C,ATG40,AuTophaGy related,0
YOR153W,PDR5,Pleiotropic Drug Resistance,0
YOR154W,SLP1,SUN-Like Protein,0
YOR155C,ISN1,IMP-Specific 5'-Nucleotidase,0
YOR156C,NFI1,Neck Filament Interacting,0
YOR157C,PUP1,PUtative Proteasome subunit,1
YOR158W,PET123,PETite colonies,0
YOR159C,SME1,Sm protein E,1
YOR160W,MTR10,Mrna TRansport defective,1
YOR161C,PNS1,pH Nine Sensitive,0
YOR161C-C,,,0
YOR162C,YRR1,Yeast Reveromycin-A Resistant,0
YOR163W,DDP1,Diadenosine and Diphosphoinositol Polyphosphate phosphohydrolase,0
YOR164C,GET4,Guided Entry Tail-anchored proteins,0
YOR165W,SEY1,Synthetic Enhancement of YOP1,0
YOR166C,SWT1,Synthetically lethal With Trex,0
YOR167C,RPS28A,Ribosomal Protein of the Small subunit,1
YOR168W,GLN4,GLutamiNe metabolism,1
YOR169C,,,1
YOR170W,,,0
YOR171C,LCB4,Long-Chain Base,0
YOR172W,YRM1,Yeast Reveromycin resistance Modulator,0
YOR173W,DCS2,DeCapping Scavenger,0
YOR174W,MED4,MEDiator complex,1
YOR175C,ALE1,Acyltransferase for Lyso-phosphatidylEthanolamine,0
YOR176W,HEM15,HEMe biosynthesis,1
YOR177C,MPC54,Meiotic Plaque Component,0
YOR178C,GAC1,Glycogen ACcumulation,0
YOR179C,SYC1,Similar to Ysh1 C-terminal,0
YOR180C,DCI1,"delta(3,5)-delta(2,4)-Dienoyl-CoA Isomerase",0
YOR181W,LAS17,,1
YOR182C,RPS30B,Ribosomal Protein of the Small subunit,1
YOR183W,FYV12,Function required for Yeast Viability,0
YOR184W,SER1,SERine requiring,0
YOR185C,GSP2,Genetic Suppressor of Prp20-1,0
YOR186W,,,0
YOR187W,TUF1,,0
YOR188W,MSB1,Multicopy Suppression of a Budding defect,0
YOR189W,IES4,Ino Eighty Subunit,0
YOR190W,SPR1,SPorulation Regulated,0
YOR191W,ULS1,Ubiquitin Ligase for SUMO conjugates,0
YOR192C,THI72,THI7 homolog 2,0
YOR193W,PEX27,PEroXisome related,0
YOR194C,TOA1,,1
YOR195W,SLK19,Synthetic Lethal Kar3p,0
YOR196C,LIP5,LIPoic acid,0
YOR197W,MCA1,MetaCAspase,0
YOR198C,BFR1,BreFeldin A Resistance,0
YOR199W,,,0
YOR200W,,,0
YOR201C,MRM1,Mitochondrial rRNA Methyltransferase,0
YOR202W,HIS3,HIStidine,0
YOR203W,,,1
YOR204W,DED1,Defines Essential Domain,1
YOR205C,GEP3,GEnetic interactors of Prohibitins,0
YOR206W,NOC2,NucleOlar Complex associated,1
YOR207C,RET1,Reduced Efficiency of Termination,1
YOR208W,PTP2,Protein Tyrosine Phosphatase,0
YOR209C,NPT1,Nicotinate PhosphoribosylTransferase,0
YOR210W,RPB10,RNA Polymerase B,1
YOR211C,MGM1,Mitochondrial Genome Maintenance,0
YOR212W,STE4,STErile,0
YOR213C,SAS5,Something About Silencing,0
YOR214C,SPR2,SPorulation-Regulated,0
YOR215C,AIM41,Altered Inheritance of Mitochondria,0
YOR216C,RUD3,Relieves Uso1-1 transport Defect,0
YOR217W,RFC1,Replication Factor C,1
YOR218C,,,1
YOR219C,STE13,STErile,0
YOR220W,RCN2,Regulator of CalciNeurin,0
YOR221C,MCT1,Malonyl-CoA:ACP Transferase,0
YOR222W,ODC2,OxoDicarboxylate Carrier,0
YOR223W,DSC3,Defective for SREBP Cleavage,0
YOR224C,RPB8,RNA Polymerase B,1
YOR225W,,,0
YOR226C,ISU2,IscU homolog,0
YOR227W,HER1,Hmg2p ER Remodeling,0
YOR228C,MCP1,Mdm10 Complementing Protein,0
YOR229W,WTM2,WD repeat containing Transcriptional Modulator,0
YOR230W,WTM1,WD repeat containing Transcriptional Modulator,0
YOR231W,MKK1,Mitogen-activated protein Kinase-Kinase,0
YOR232W,MGE1,Mitochondrial GrpE,1
YOR233W,KIN4,KINase,0
YOR234C,RPL33B,Ribosomal Protein of the Large subunit,0
YOR235W,IRC13,Increased Recombination Centers,0
YOR236W,DFR1,DihydroFolate Reductase,1
YOR237W,HES1,Homologous to kES1,0
YOR238W,,,0
YOR239W,ABP140,Actin Binding Protein,0
YOR241W,MET7,METhionine requiring,0
YOR242C,SSP2,Sporulation SPecific,0
YOR243C,PUS7,PseudoUridine Synthase,0
YOR244W,ESA1,,1
YOR245C,DGA1,DiacylGlycerol Acyltransferase,0
YOR246C,ENV9,late ENdosome and Vacuole interface function,0
YOR247W,SRL1,Suppressor of Rad53 null Lethality,0
YOR248W,,,0
YOR249C,APC5,Anaphase Promoting Complex,1
YOR250C,CLP1,CLeavage/Polyadenylation factor Ia subunit,1
YOR251C,TUM1,ThioUridine Modification,0
YOR252W,TMA16,Translation Machinery Associated,0
YOR253W,NAT5,N-terminal AcetylTransferase,0
YOR254C,SEC63,SECretory,1
YOR255W,OSW1,Outer Spore Wall,0
YOR256C,TRE2,Transferrrin REceptor like,1
YOR257W,CDC31,Cell Division Cycle,1
YOR258W,HNT3,Histidine triad NucleoTide-binding,0
YOR259C,RPT4,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",1
YOR260W,GCD1,General Control Derepressed,1
YOR261C,RPN8,Regulatory Particle Non-ATPase,1
YOR262W,GPN2,Gly-Pro-Asn (N) motif,1
YOR263C,,,0
YOR264W,DSE3,Daughter Specific Expression,0
YOR265W,RBL2,Rescues Beta-tubulin Lethality,0
YOR266W,PNT1,PeNTamidine resistance,0
YOR267C,HRK1,Hygromycin Resistance Kinase,0
YOR268C,,,0
YOR269W,PAC1,Perish in the Absence of Cin8p,0
YOR270C,VPH1,Vacuolar pH,0
YOR271C,FSF1,Fungal SideroFlexin 1,0
YOR272W,YTM1,,1
YOR273C,TPO4,Transporter of POlyamines,0
YOR274W,MOD5,tRNA MODification,0
YOR275C,RIM20,Regulator of IME2,0
YOR276W,CAF20,Cap Associated Factor,0
YOR277C,,,0
YOR278W,HEM4,HEMe biosynthesis,1
YOR279C,RFM1,Repression Factor of Middle sporulation element,0
YOR280C,FSH3,Family of Serine Hydrolases,0
YOR281C,PLP2,Phosducin-Like Protein,1
YOR282W,,,1
YOR283W,,,0
YOR284W,HUA2,,0
YOR285W,RDL1,RhoDanese-Like protein,0
YOR286W,RDL2,RhoDanese-Like protein,0
YOR287C,RRP36,Ribosomal RNA Processing,1
YOR288C,MPD1,Multicopy suppressor of PDI1 deletion,0
YOR289W,,,0
YOR290C,SNF2,Sucrose NonFermenting,0
YOR291W,YPK9,Yeast ParK9,0
YOR292C,,,0
YOR293C-A,,,0
YOR293W,RPS10A,Ribosomal Protein of the Small subunit,0
YOR294W,RRS1,Regulator of Ribosome Synthesis,1
YOR295W,UAF30,Upstream Activation Factor subunit,0
YOR296W,,,0
YOR297C,TIM18,Translocase of the Inner Mitochondrial membrane,0
YOR298C-A,MBF1,Multiprotein Bridging Factor,0
YOR298W,MUM3,MUddled Meiosis,0
YOR299W,BUD7,BUD site selection,0
YOR300W,,,0
YOR301W,RAX1,Revert to Axial,0
YOR302W,,,0
YOR303W,CPA1,Carbamyl Phosphate synthetase A,0
YOR304C-A,BIL1,Bud6-Interacting Ligand,0
YOR304W,ISW2,Imitation SWitch subfamily,0
YOR305W,RRG7,Required for Respiratory Growth,0
YOR306C,MCH5,MonoCarboxylate transporter Homolog,0
YOR307C,SLY41,Suppressor of Loss of Ypt1,0
YOR308C,SNU66,Small NUclear ribonucleoprotein associated,0
YOR309C,,,0
YOR310C,NOP58,NucleOlar Protein of 58 kDa,1
YOR311C,DGK1,DiacylGlycerol Kinase,0
YOR312C,RPL20B,Ribosomal Protein of the Large subunit,0
YOR313C,SPS4,SPorulation Specific trancript,0
YOR314W,,,0
YOR315W,SFG1,SuperFicial pseudohyphal Growth,0
YOR316C,COT1,CObalt Toxicity,0
YOR316C-A,,,0
YOR317W,FAA1,Fatty Acid Activation,0
YOR318C,,,0
YOR319W,HSH49,Human Sap Homolog,1
YOR320C,GNT1,GlcNAc Transferase,0
YOR321W,PMT3,Protein O-MannosylTransferase,0
YOR322C,LDB19,Low Dye Binding,0
YOR323C,PRO2,PROline requiring,0
YOR324C,FRT1,Functionally Related to TCP1,0
YOR325W,,,0
YOR326W,MYO2,MYOsin,1
YOR327C,SNC2,Suppressor of the Null allele of CAP,0
YOR328W,PDR10,Pleiotropic Drug Resistance,0
YOR329C,SCD5,Suppressor of Clathrin Deficiency,1
YOR330C,MIP1,MItochondrial DNA Polymerase,0
YOR331C,,,0
YOR332W,VMA4,Vacuolar Membrane Atpase,0
YOR333C,,,0
YOR334W,MRS2,Mitochondrial RNA Splicing,0
YOR335C,ALA1,ALAnyl-tRNA synthetase,1
YOR336W,KRE5,Killer toxin REsistant,1
YOR337W,TEA1,Ty Enhancer Activator,0
YOR338W,,,0
YOR339C,UBC11,UBiquitin Carrier,0
YOR340C,RPA43,RNA Polymerase A,1
YOR341W,RPA190,RNA Polymerase A,1
YOR342C,,,0
YOR343C,,,0
YOR344C,TYE7,Ty1-mediated Expression,0
YOR345C,,,0
YOR346W,REV1,REVersionless,0
YOR347C,PYK2,PYruvate Kinase,0
YOR348C,PUT4,Proline UTilization,0
YOR349W,CIN1,Chromosome INstability,0
YOR350C,MNE1,,0
YOR351C,MEK1,MEiotic Kinase,0
YOR352W,TFB6,,0
YOR353C,SOG2,,1
YOR354C,MSC6,Meiotic Sister-Chromatid recombination,0
YOR355W,GDS1,,0
YOR356W,CIR2,Changed Intracellular Redox state,0
YOR357C,SNX3,Sorting NeXin,0
YOR358W,HAP5,Heme Activator Protein,0
YOR359W,VTS1,VTi1-2 Suppressor,0
YOR360C,PDE2,PhosphoDiEsterase,0
YOR361C,PRT1,PRoTein synthesis,1
YOR362C,PRE10,PRoteinase yscE,1
YOR363C,PIP2,Peroxisome Induction Pathway,0
YOR364W,,,0
YOR365C,,,0
YOR366W,,,0
YOR367W,SCP1,S. cerevisiae CalPonin,0
YOR368W,RAD17,RADiation sensitive,0
YOR369C,RPS12,Ribosomal Protein of the Small subunit,0
YOR370C,MRS6,Mitochondrial RNA Splicing,1
YOR371C,GPB1,,0
YOR372C,NDD1,Nuclear Division Defective,1
YOR373W,NUD1,,1
YOR374W,ALD4,ALdehyde Dehydrogenase,0
YOR375C,GDH1,Glutamate DeHydrogenase,0
YOR376W,,,0
YOR376W-A,,,0
YOR377W,ATF1,AcetylTransFerase,0
YOR378W,AMF1,AMmonium Facilitator,0
YOR379C,,,0
YOR380W,RDR1,Repressor of Drug Resistance,0
YOR381W,FRE3,Ferric REductase,0
YOR382W,FIT2,Facilitator of Iron Transport,0
YOR383C,FIT3,Facilitator of Iron Transport,0
YOR384W,FRE5,Ferric REductase,0
YOR385W,,,0
YOR386W,PHR1,PHotoreactivation Repair deficient,0
YPL001W,HAT1,Histone AcetylTransferase,0
YPL002C,SNF8,Sucrose NonFermenting,0
YPL003W,ULA1,Ubiquitin-Like protein Activation,0
YPL004C,LSP1,Long chain bases Stimulate Phosphorylation,0
YPL005W,AEP3,ATPase ExPression,0
YPL006W,NCR1,Niemann-pick type C Related,0
YPL007C,TFC8,Transcription Factor C,1
YPL008W,CHL1,CHromosome Loss,0
YPL009C,RQC2,Ribosome Quality control Complex,0
YPL010W,RET3,RETrieval from ER,1
YPL011C,TAF3,TATA binding protein-Associated Factor,1
YPL012W,RRP12,Ribosomal RNA Processing,1
YPL013C,MRPS16,"Mitochondrial Ribosomal Protein, Small subunit",0
YPL014W,CIP1,Cdk1 Interacting Protein,0
YPL015C,HST2,Homolog of SIR Two (SIR2),0
YPL016W,SWI1,SWItching deficient,1
YPL017C,IRC15,Increased Recombination Centers,0
YPL018W,CTF19,Chromosome Transmission Fidelity,0
YPL020C,ULP1,UbL-specific Protease,1
YPL021W,ECM23,ExtraCellular Mutant,0
YPL022W,RAD1,RADiation sensitive,0
YPL023C,MET12,METhionine requiring,0
YPL024W,RMI1,RecQ Mediated genome Instability,0
YPL025C,,,0
YPL026C,SKS1,Suppressor Kinase of SNF3,0
YPL027W,SMA1,Spore Membrane Assembly,0
YPL028W,ERG10,ERGosterol biosynthesis,1
YPL029W,SUV3,SUppressor of Var1,0
YPL030W,TRM44,TRna Methyltransferase,0
YPL031C,PHO85,PHOsphate metabolism,0
YPL032C,SVL3,Styryl dye Vacuolar Localization,0
YPL033C,SRL4,Suppressor of Rad53 null Lethality or Suppressor of Rad53 and Lcd1,0
YPL034W,,,0
YPL035C,,,0
YPL036W,PMA2,Plasma Membrane ATPase,0
YPL037C,EGD1,Enhancer of Gal4 DNA binding,0
YPL038W,MET31,METhionine requiring,0
YPL038W-A,,,0
YPL039W,,,0
YPL040C,ISM1,Isoleucyl tRNA Synthetase of Mitochondria,0
YPL041C,MRX11,Mitochondrial oRganization of gene eXpression (MIOREX),0
YPL042C,SSN3,Suppressor of SNf1,0
YPL043W,NOP4,NucleOlar Protein,1
YPL044C,,,1
YPL045W,VPS16,Vacuolar Protein Sorting,0
YPL046C,ELC1,ELongin C,0
YPL047W,SGF11,SaGa associated Factor 11kDa,0
YPL048W,CAM1,Calcium And Membrane-binding protein,0
YPL049C,DIG1,Down-regulator of Invasive Growth,0
YPL050C,MNN9,MaNNosyltransferase,0
YPL051W,ARL3,ADP-Ribosylation factor-Like,0
YPL052W,OAZ1,Ornithine decarboxylase AntiZyme,0
YPL053C,KTR6,Kre Two Related,0
YPL054W,LEE1,,0
YPL055C,LGE1,LarGE cells,0
YPL056C,LCL1,Long Chronological Lifespan,0
YPL057C,SUR1,SUppressor of Rvs161 and rvs167 mutations,0
YPL058C,PDR12,Pleiotropic Drug Resistance,0
YPL059W,GRX5,GlutaRedoXin,0
YPL060W,MFM1,Mrs2 Function Modulating factor,0
YPL061W,ALD6,ALdehyde Dehydrogenase,0
YPL062W,,,0
YPL063W,TIM50,Translocase of the Inner Mitochondrial membrane,1
YPL064C,CWC27,Complexed With Cef1p,0
YPL065W,VPS28,Vacuolar Protein Sorting,0
YPL066W,RGL1,Rho1 GEF Localizing,0
YPL067C,HTC1,Histidine Triad with Channel,0
YPL068C,,,0
YPL069C,BTS1,Bet Two Suppressor,0
YPL070W,MUK1,coMpUtationally-linked to Kap95,0
YPL071C,,,0
YPL072W,UBP16,UBiquitin-specific Protease,0
YPL073C,,,0
YPL074W,YTA6,Yeast Tat-binding Analog,0
YPL075W,GCR1,GlyColysis Regulation,1
YPL076W,GPI2,GlycosylPhosphatidylInositol anchor biosynthesis,1
YPL077C,,,0
YPL078C,ATP4,ATP synthase,0
YPL079W,RPL21B,Ribosomal Protein of the Large subunit,0
YPL080C,,,0
YPL081W,RPS9A,Ribosomal Protein of the Small subunit,0
YPL082C,MOT1,Modifier of Transcription,1
YPL083C,SEN54,Splicing ENdonuclease,1
YPL084W,BRO1,BCK1-like Resistance to Osmotic shock,0
YPL085W,SEC16,SECretory,1
YPL086C,ELP3,ELongator Protein,0
YPL087W,YDC1,Yeast DihydroCeramidase,0
YPL088W,,,0
YPL089C,RLM1,Resistance to Lethality of MKK1P386 overexpression,0
YPL090C,RPS6A,Ribosomal Protein of the Small subunit,0
YPL091W,GLR1,GLutathione Reductase,0
YPL092W,SSU1,Sensitive to SUlfite,0
YPL093W,NOG1,NucleOlar G-protein,1
YPL094C,SEC62,SECretory,1
YPL095C,EEB1,Ethyl Ester Biosynthesis,0
YPL096C-A,ERI1,ER-associated Ras Inhibitor,0
YPL096W,PNG1,Peptide N-Glycanase,0
YPL097W,MSY1,"Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y)",0
YPL098C,MGR2,Mitochondrial Genome Required,0
YPL099C,INA17,INner membrane Assembly 17 kDa,0
YPL100W,ATG21,AuTophaGy related,0
YPL101W,ELP4,ELongator Protein,0
YPL102C,,,0
YPL103C,FMP30,Found in Mitochondrial Proteome,0
YPL104W,MSD1,"Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D)",0
YPL105C,SYH1,SmY2 Homolog,0
YPL106C,SSE1,Stress Seventy subfamily E,0
YPL107W,DPC25,Delta-Psi dependent mitochondrial import and Cleavage protein of ~25 kDa,0
YPL108W,,,0
YPL109C,CQD1,CoQ Distribution,0
YPL110C,GDE1,GlycerophosphoDiEsterase,0
YPL111W,CAR1,Catabolism of ARginine,0
YPL112C,PEX25,PEroXisome related,0
YPL113C,,,0
YPL114W,,,0
YPL115C,BEM3,Bud EMergence,0
YPL116W,HOS3,Hda One Similar,0
YPL117C,IDI1,Isopentenyl Diphosphate Isomerase,1
YPL118W,MRP51,Mitochondrial Ribosomal Protein,0
YPL119C,DBP1,Dead Box Protein,0
YPL119C-A,,,0
YPL120W,VPS30,Vacuolar Protein Sorting,0
YPL121C,MEI5,MEIosis,0
YPL122C,TFB2,Transcription Factor B subunit 2,1
YPL123C,RNY1,RiboNuclease from Yeast,0
YPL124W,SPC29,Spindle Pole Component,1
YPL125W,KAP120,KAryoPherin,0
YPL126W,NAN1,Net1 Associated Nuclear protein,1
YPL127C,HHO1,Histone H One,0
YPL128C,TBF1,TTAGGG repeat-Binding Factor,1
YPL129W,TAF14,TATA binding protein-Associated Factor,0
YPL130W,SPO19,SPOrulation,0
YPL131W,RPL5,Ribosomal Protein of the Large subunit,1
YPL132W,COX11,Cytochrome c OXidase,0
YPL133C,RDS2,Regulator of Drug Sensitivity,0
YPL134C,ODC1,OxoDicarboxylate Carrier,0
YPL135W,ISU1,IScU homolog,0
YPL136W,,,0
YPL137C,GIP3,Glc7 Interacting Protein,0
YPL138C,SPP1,"Set1c, Phd finger Protein",0
YPL139C,UME1,Unscheduled Meiotic gene Expression,0
YPL140C,MKK2,Mitogen-activated Kinase Kinase,0
YPL141C,FRK1,Fatty acyl-CoA synthetase and RNA processing-associated Kinase,0
YPL142C,,,1
YPL143W,RPL33A,Ribosomal Protein of the Large subunit,1
YPL144W,POC4,PrOteasome Chaperone,0
YPL145C,KES1,KrE11-1 Suppressor,0
YPL146C,NOP53,NucleOlar Protein,1
YPL147W,PXA1,PeroXisomal ABC-transporter,0
YPL148C,PPT2,Phosphopantetheine:Protein Transferase,0
YPL149W,ATG5,AuTophaGy related,0
YPL150W,,,0
YPL151C,PRP46,Pre-mRNA Processing,1
YPL152W,RRD2,Resistant to Rapamycin Deletion,0
YPL152W-A,,,0
YPL153C,RAD53,RADiation sensitive,1
YPL154C,PEP4,carboxyPEPtidase Y-deficient,0
YPL155C,KIP2,KInesin related Protein,0
YPL156C,PRM4,Pheromone-Regulated Membrane protein,0
YPL157W,TGS1,TrimethylGuanosine Synthase,0
YPL159C,PET20,PETite colonies,0
YPL160W,CDC60,Cell Division Cycle,1
YPL161C,BEM4,Bud EMergence,0
YPL162C,,,0
YPL163C,SVS1,Suppressor of Vanadate Sensitivity,0
YPL164C,MLH3,MutL Homolog,0
YPL165C,SET6,SET domain-containing,0
YPL166W,ATG29,AuTophaGy related,0
YPL167C,REV3,REVersionless,0
YPL168W,MRX4,Mitochondrial oRganization of gene eXpression (MIOREX),0
YPL169C,MEX67,Messenger RNA EXport factor of 67 kDa,1
YPL170W,DAP1,DAmage resistance Protein,0
YPL171C,OYE3,Old Yellow Enzyme,0
YPL172C,COX10,Cytochrome c OXidase,0
YPL173W,MRPL40,"Mitochondrial Ribosomal Protein, Large subunit",0
YPL174C,NIP100,Nuclear ImPort,0
YPL175W,SPT14,SuPpressor of Ty,1
YPL176C,TRE1,Transferrin REceptor like,0
YPL177C,CUP9,,0
YPL178W,CBC2,Cap Binding Complex,0
YPL179W,PPQ1,Protein Phosphatase Q,0
YPL180W,TCO89,Tor Complex One,0
YPL181W,CTI6,Cyc8-Tup1 Interacting protein,0
YPL182C,,,0
YPL183C,RTT10,Regulator of Ty1 Transposition,0
YPL183W-A,RTC6,Restriction of Telomere Capping,0
YPL184C,MRN1,Multicopy supressor of rsc nhp6,0
YPL185W,,,0
YPL186C,UIP4,Ulp1 Interacting Protein,0
YPL187W,MF(ALPHA)1,Mating Factor ALPHA,0
YPL188W,POS5,PerOxide Sensitive,0
YPL189C-A,COA2,Cytochrome Oxidase Assembly,0
YPL189W,GUP2,Glycerol UPtake,0
YPL190C,NAB3,Nuclear polyAdenylated RNA-Binding,1
YPL191C,,,0
YPL192C,PRM3,Pheromone-Regulated Membrane protein,0
YPL193W,RSA1,RiboSome Assembly,0
YPL194W,DDC1,DNA Damage Checkpoint,0
YPL195W,APL5,clathrin Adaptor Protein complex Large chain,0
YPL196W,OXR1,OXidation Resistance,0
YPL197C,,,0
YPL198W,RPL7B,Ribosomal Protein of the Large subunit,0
YPL199C,,,0
YPL200W,CSM4,Chromosome Segregation in Meiosis,0
YPL201C,YIG1,Yeast protein Interacting with Glycerol 3-phosphatase,0
YPL202C,AFT2,Activator of Fe (iron) Transcription,0
YPL203W,TPK2,Takashi's Protein Kinase,0
YPL204W,HRR25,HO and Radiation Repair,1
YPL205C,,,0
YPL206C,PGC1,Phosphatidyl Glycerol phospholipase C,0
YPL207W,TYW1,Trna-YW synthesizing protein,0
YPL208W,RKM1,Ribosomal lysine (K) Methyltransferase,0
YPL209C,IPL1,Increase in PLoidy,1
YPL210C,SRP72,Signal Recognition Particle,1
YPL211W,NIP7,Nuclear ImPort,1
YPL212C,PUS1,PseudoUridine Synthase,0
YPL213W,LEA1,Looks Exceptionally like U2A,0
YPL214C,THI6,THIamine biosynthesis,0
YPL215W,CBP3,Cytochrome B mRNA Processing,0
YPL216W,,,0
